10:22:26	0.00	196.75	0.00	0.00
10:22:27	0.00	169.16	0.00	0.00
10:22:28	0.00	200.71	0.00	0.00
10:22:29	0.00	173.23	0.00	0.00
10:22:30	0.00	216.49	0.00	0.00
10:22:31	0.00	177.17	0.00	0.01
10:22:32	0.00	177.11	0.00	0.00
10:22:33	0.00	149.62	0.00	0.00
10:22:34	0.00	181.02	0.00	0.00
10:22:35	0.00	145.66	0.00	0.00
10:22:36	0.00	196.84	0.00	0.00
10:22:37	0.00	165.33	0.00	0.00
10:22:38	0.00	169.23	0.00	0.00
10:22:39	0.00	133.82	0.00	0.00
10:22:40	0.00	145.69	0.00	0.00
10:22:41	0.00	118.14	0.00	0.00
10:22:42	0.00	145.63	0.00	0.00
10:22:43	0.00	169.33	0.00	0.00
10:22:44	0.00	133.87	0.00	0.00
10:22:45	0.00	145.70	0.00	0.00
10:22:46	0.00	149.67	0.00	0.00
10:22:47	0.00	153.51	0.00	0.00
10:22:48	0.00	141.75	0.00	0.00
10:22:49	0.00	185.08	0.00	0.00
10:22:50	0.00	255.85	0.00	0.00
10:22:51	0.00	177.21	0.00	0.00
10:22:52	0.00	181.10	0.00	0.00
10:22:53	0.00	196.89	0.00	0.00
10:22:54	0.00	208.66	0.00	0.00
10:22:55	0.00	192.94	0.00	0.00
10:22:56	0.00	173.17	0.00	0.00
10:22:57	0.00	177.15	0.00	0.00
10:22:58	0.00	200.77	0.00	0.00
10:22:59	0.00	173.26	0.00	0.00
10:23:00	0.00	185.00	0.00	0.00
10:23:01	0.00	177.25	0.00	0.00
10:23:02	0.00	157.40	0.00	0.00
10:23:03	0.00	177.12	0.00	0.00
10:23:04	0.00	133.84	0.00	0.00
10:23:05	0.00	133.86	0.00	0.00
10:23:06	0.00	157.39	0.00	0.00
10:23:07	0.00	165.33	0.00	0.00
10:23:08	0.00	204.57	0.00	0.00
10:23:09	0.00	145.60	0.00	0.00
10:23:10	0.00	161.34	0.00	0.00
10:23:11	0.00	169.27	0.00	0.00
10:23:12	0.00	137.75	0.00	0.00
10:23:13	0.00	149.60	0.00	0.00
10:23:14	0.00	177.13	0.00	0.00
10:23:15	0.00	141.72	0.00	0.00
10:23:16	0.00	165.27	0.00	0.00
10:23:17	0.00	169.27	0.00	0.00
10:23:18	0.00	133.79	0.00	0.00
10:23:19	0.00	251.86	0.00	0.01
10:23:20	0.00	216.43	0.00	0.00
10:23:21	0.00	200.78	0.00	0.00
10:23:22	0.00	177.05	0.00	0.00
10:23:23	0.00	208.57	0.00	0.00
10:23:24	0.00	181.04	0.00	0.00
10:23:25	0.00	200.70	0.00	0.00
10:23:26	0.00	185.03	0.00	0.00
10:23:28	0.00	169.20	0.00	0.00
10:23:29	0.00	185.01	0.00	0.00
10:23:30	0.00	157.42	0.00	0.00
10:23:31	0.00	157.42	0.00	0.01
10:23:32	0.00	165.27	0.00	0.00
10:23:33	0.00	192.85	0.00	0.00
10:23:34	0.00	157.40	0.00	0.00
10:23:35	0.00	161.28	0.00	0.00
10:23:36	0.00	161.39	0.00	0.03
10:23:37	0.00	188.88	0.00	0.00
10:23:38	0.00	157.40	0.00	0.00
10:23:39	0.00	153.41	0.00	0.00
10:23:40	0.00	192.85	0.00	0.00
10:23:41	0.00	157.41	0.00	0.00
10:23:42	0.00	145.61	0.00	0.00
10:23:43	0.00	137.69	0.00	0.00
10:23:44	0.00	177.12	0.00	0.00
10:23:45	0.00	125.88	0.00	0.00
10:23:46	0.00	204.59	0.00	0.00
10:23:47	0.00	169.22	0.00	0.00
10:23:48	0.00	169.25	0.00	0.00
10:23:49	0.00	185.05	0.00	0.00
10:23:50	0.00	212.52	0.00	0.00
10:23:51	0.00	236.20	0.00	0.00
10:23:52	0.00	192.87	0.00	0.00
10:23:53	0.00	196.84	0.00	0.00
10:23:54	0.00	220.52	0.00	0.00
10:23:55	0.00	196.86	0.00	0.00
10:23:56	0.00	165.34	0.00	0.00
10:23:57	0.00	181.06	0.00	0.00
10:23:58	0.00	173.25	0.00	0.00
10:23:59	0.00	169.23	0.00	0.00
10:24:00	0.00	196.87	0.00	0.00
10:24:01	0.00	161.39	0.00	0.00
10:24:02	0.00	181.09	0.00	0.00
10:24:03	0.00	153.47	0.00	0.00
10:24:04	0.00	204.65	0.00	0.00
10:24:05	0.00	129.93	0.00	0.00
10:24:06	0.00	188.92	0.00	0.00
10:24:07	0.00	177.14	0.00	0.00
10:24:08	0.00	161.43	0.00	0.00
10:24:09	0.00	165.39	0.00	0.00
10:24:10	0.00	137.81	0.00	0.00
10:24:11	0.00	149.62	0.00	0.00
10:24:12	0.00	149.55	0.00	0.00
10:24:13	0.00	141.70	0.00	0.00
10:24:14	0.00	157.49	0.00	0.00
10:24:15	0.00	165.35	0.00	0.00
10:24:16	0.00	196.86	0.00	0.00
10:24:17	0.00	153.56	0.00	0.00
10:24:18	0.00	157.46	0.00	0.00
10:24:19	0.00	228.30	0.00	0.00
10:24:20	0.00	212.58	0.00	0.00
10:24:21	0.00	259.84	0.00	0.00
10:24:22	0.00	184.97	0.00	0.00
10:24:23	0.00	244.06	0.00	0.00
10:24:24	0.00	173.19	0.00	0.00
10:24:25	0.00	212.50	0.00	0.00
10:24:26	0.00	149.59	0.00	0.00
10:24:27	0.00	157.44	0.00	0.00
10:24:28	0.00	177.12	0.00	0.00
10:24:29	0.00	208.72	0.00	0.00
10:24:31	0.00	185.03	0.00	0.00
10:24:32	0.00	189.01	0.00	0.00
10:24:33	0.00	177.17	0.00	0.00
10:24:34	0.00	141.70	0.00	0.00
10:24:35	0.00	181.09	0.00	0.00
10:24:36	0.00	169.31	0.00	0.00
10:24:37	0.00	173.18	0.00	0.00
10:24:38	0.00	165.31	0.00	0.00
10:24:39	0.00	165.36	0.00	0.00
10:24:40	0.00	137.81	0.00	0.00
10:24:41	0.00	169.30	0.00	0.00
10:24:42	0.00	173.24	0.00	0.00
10:24:43	0.00	153.47	0.00	0.00
10:24:44	0.00	149.62	0.00	0.00
10:24:45	0.00	200.80	0.00	0.00
10:24:46	0.00	141.76	0.00	0.00
10:24:47	0.00	165.33	0.00	0.00
10:24:48	0.00	185.15	0.00	0.00
10:24:49	0.00	161.31	0.00	0.00
10:24:50	0.00	248.06	0.00	0.00
10:24:51	0.00	204.66	0.00	0.00
10:24:52	0.00	177.18	0.00	0.00
10:24:53	0.00	224.37	0.00	0.00
10:24:54	0.00	185.06	0.00	0.00
10:24:55	0.00	192.86	0.00	0.00
10:24:56	0.00	184.99	0.00	0.00
10:24:57	0.00	224.31	0.00	0.00
10:24:58	0.00	188.92	0.00	0.00
10:24:59	0.00	212.62	0.00	0.00
10:25:00	0.00	208.64	0.00	0.00
10:25:01	0.00	200.80	0.00	0.00
10:25:02	0.00	196.76	0.00	0.00
10:25:03	0.00	181.05	0.00	0.00
10:25:04	0.00	137.74	0.00	0.00
10:25:05	0.00	122.00	0.00	0.00
10:25:06	0.00	189.00	0.00	0.00
10:25:07	0.00	196.86	0.00	0.00
10:25:08	0.00	192.85	0.00	0.00
10:25:09	0.00	141.69	0.00	0.00
10:25:10	0.00	149.57	0.00	0.00
10:25:11	0.00	173.16	0.00	0.00
10:25:12	0.00	192.92	0.00	0.00
10:25:13	0.00	185.05	0.00	0.00
10:25:14	0.00	157.44	0.00	0.00
10:25:15	0.00	196.86	0.00	0.00
10:25:16	0.00	145.63	0.00	0.01
10:25:17	0.00	165.35	0.00	0.00
10:25:18	0.00	157.41	0.00	0.00
10:25:19	0.00	248.04	0.00	0.00
10:25:20	0.00	240.17	0.00	0.00
10:25:21	0.00	184.97	0.00	0.00
10:25:22	0.00	196.87	0.00	0.00
10:25:23	0.00	165.30	0.00	0.00
10:25:24	0.00	184.99	0.00	0.00
10:25:25	0.00	188.99	0.00	0.00
10:25:26	0.00	177.11	0.00	0.00
10:25:27	0.00	188.98	0.00	0.00
10:25:28	0.00	181.05	0.00	0.00
10:25:29	0.00	185.06	0.00	0.00
10:25:30	0.00	196.74	0.00	0.00
10:25:31	0.00	192.86	0.00	0.00
10:25:32	0.00	173.22	0.00	0.00
10:25:34	0.00	137.81	0.00	0.00
10:25:35	0.00	185.07	0.00	0.00
10:25:36	0.00	181.03	0.00	0.00
10:25:37	0.00	173.25	0.00	0.00
10:25:38	0.00	157.42	0.00	0.00
10:25:39	0.00	185.07	0.00	0.00
10:25:40	0.00	181.07	0.00	0.00
10:25:41	0.00	141.69	0.00	0.00
10:25:42	0.00	181.03	0.00	0.00
10:25:43	0.00	181.12	0.00	0.00
10:25:44	0.00	169.30	0.00	0.00
10:25:45	0.00	161.44	0.00	0.00
10:25:46	0.00	169.23	0.00	0.00
10:25:47	0.00	165.36	0.00	0.00
10:25:48	0.00	161.41	0.00	0.00
10:25:49	0.00	145.69	0.00	0.00
10:25:50	0.00	200.69	0.00	0.00
10:25:51	0.00	228.35	0.00	0.00
10:25:52	0.00	204.72	0.00	0.00
10:25:53	0.00	208.70	0.00	0.00
10:25:54	0.00	185.07	0.00	0.00
10:25:55	0.00	177.20	0.00	0.00
10:25:56	0.00	200.81	0.00	0.02
10:25:57	0.00	185.02	0.00	0.00
10:25:58	0.00	173.23	0.00	0.00
10:25:59	0.00	181.13	0.00	0.00
10:26:00	0.00	145.67	0.00	0.00
10:26:01	0.00	200.71	0.00	0.00
10:26:02	0.00	181.07	0.00	0.00
10:26:03	0.00	196.73	0.00	0.00
10:26:04	0.00	157.49	0.00	0.00
10:26:05	0.00	169.33	0.00	0.00
10:26:06	0.00	173.24	0.00	0.00
10:26:07	0.00	184.94	0.00	0.00
10:26:08	0.00	145.61	0.00	0.00
10:26:09	0.00	157.44	0.00	0.00
10:26:10	0.00	153.56	0.00	0.00
10:26:11	0.00	137.79	0.00	0.00
10:26:12	0.00	184.95	0.00	0.00
10:26:13	0.00	181.11	0.00	0.00
10:26:14	0.00	220.51	0.00	0.00
10:26:15	0.00	181.10	0.00	0.00
10:26:16	0.00	185.06	0.00	0.00
10:26:17	0.00	169.21	0.00	0.00
10:26:18	0.00	126.01	0.00	0.00
10:26:19	0.00	177.07	0.00	0.00
10:26:20	0.00	275.51	0.00	0.05
10:26:21	0.00	228.31	0.00	0.00
10:26:22	0.00	196.85	0.00	0.00
10:26:23	0.00	196.84	0.00	0.00
10:26:24	0.00	173.15	0.00	0.00
10:26:25	0.00	184.95	0.00	0.00
10:26:26	0.00	192.91	0.00	0.01
10:26:27	0.00	185.01	0.00	0.00
10:26:28	0.00	192.93	0.00	0.00
10:26:29	0.00	165.27	0.00	0.00
10:26:30	0.00	200.68	0.00	0.00
10:26:31	0.00	185.01	0.00	0.00
10:26:32	0.00	169.30	0.00	0.00
10:26:33	0.00	157.42	0.00	0.00
10:26:34	0.00	181.13	0.00	0.00
10:26:35	0.00	165.35	0.00	0.00
10:26:37	0.00	161.41	0.00	0.00
10:26:38	0.00	133.78	0.00	0.00
10:26:39	0.00	169.31	0.00	0.00
10:26:40	0.00	189.09	0.00	0.00
10:26:41	0.00	177.09	0.00	0.00
10:26:42	0.00	184.96	0.00	0.00
10:26:43	0.00	149.61	0.00	0.00
10:26:44	0.00	177.08	0.00	0.00
10:26:45	0.00	133.79	0.00	0.00
10:26:46	0.00	177.11	0.00	0.00
10:26:47	0.00	141.75	0.00	0.00
10:26:48	0.00	141.72	0.00	0.00
10:26:49	0.00	169.22	0.00	0.00
10:26:50	0.00	188.89	0.00	0.00
10:26:51	0.00	204.72	0.00	0.00
10:26:52	0.00	177.24	0.00	0.00
10:26:53	0.00	184.93	0.00	0.00
10:26:54	0.00	177.11	0.00	0.00
10:26:55	0.00	169.27	0.00	0.00
10:26:56	0.00	200.75	0.00	0.00
10:26:57	0.00	188.89	0.00	0.00
10:26:58	0.00	177.09	0.00	0.00
10:26:59	0.00	216.36	0.00	0.00
10:27:00	0.00	157.37	0.00	0.00
10:27:01	0.00	149.47	0.00	0.00
10:27:02	0.00	177.03	0.00	0.00
10:27:03	0.00	204.61	0.00	0.00
10:27:04	0.00	188.82	0.00	0.00
10:27:05	0.00	149.56	0.00	0.00
10:27:06	0.00	173.15	0.00	0.00
10:27:07	0.00	145.64	0.00	0.00
10:27:08	0.00	184.96	0.00	0.00
10:27:09	0.00	177.13	0.00	0.00
10:27:10	0.00	188.88	0.00	0.00
10:27:11	0.00	169.26	0.00	0.00
10:27:12	0.00	161.32	0.00	0.00
10:27:13	0.00	161.31	0.00	0.00
10:27:14	0.00	161.34	0.00	0.00
10:27:15	0.00	161.37	0.00	0.00
10:27:16	0.00	177.12	0.00	0.00
10:27:17	0.00	125.95	0.00	0.00
10:27:18	0.00	161.30	0.00	0.00
10:27:19	0.00	157.38	0.00	0.00
10:27:20	0.00	208.63	0.00	0.00
10:27:21	0.00	212.56	0.00	0.00
10:27:22	0.00	184.94	0.00	0.00
10:27:23	0.00	208.62	0.00	0.00
10:27:24	0.00	157.45	0.00	0.00
10:27:25	0.00	177.05	0.00	0.00
10:27:26	0.00	196.80	0.00	0.00
10:27:27	0.00	153.47	0.00	0.00
10:27:28	0.00	180.95	0.00	0.00
10:27:29	0.00	169.28	0.00	0.00
10:27:30	0.00	177.03	0.00	0.00
10:27:31	0.00	165.34	0.00	0.00
10:27:32	0.00	169.15	0.00	0.00
10:27:33	0.00	192.79	0.00	0.00
10:27:34	0.00	181.05	0.00	0.00
10:27:35	0.00	184.89	0.00	0.00
10:27:36	0.00	121.98	0.00	0.00
10:27:37	0.00	161.37	0.00	0.00
10:27:39	0.00	141.67	0.00	0.00
10:27:40	0.00	157.40	0.00	0.00
10:27:41	0.00	169.15	0.00	0.00
10:27:42	0.00	157.34	0.00	0.00
10:27:43	0.00	173.13	0.00	0.00
10:27:44	0.00	165.25	0.00	0.00
10:27:45	0.00	173.17	0.00	0.00
10:27:46	0.00	137.76	0.00	0.00
10:27:47	0.00	145.61	0.00	0.00
10:27:48	0.00	161.25	0.00	0.00
10:27:49	0.00	169.14	0.00	0.00
10:27:50	0.00	228.17	0.00	0.00
10:27:51	0.00	220.40	0.00	0.00
10:27:52	0.00	220.45	0.00	0.00
10:27:53	0.00	192.77	0.00	0.00
10:27:54	0.00	177.04	0.00	0.00
10:27:55	0.00	196.82	0.00	0.00
10:27:56	0.00	157.44	0.00	0.00
10:27:57	0.00	204.64	0.00	0.00
10:27:58	0.00	216.36	0.00	0.00
10:27:59	0.00	176.99	0.00	0.00
10:28:00	0.00	161.38	0.00	0.00
10:28:01	0.00	173.07	0.00	0.00
10:28:02	0.00	216.48	0.00	0.00
10:28:03	0.00	188.78	0.00	0.00
10:28:04	0.00	161.32	0.00	0.00
10:28:05	0.00	165.22	0.00	0.00
10:28:06	0.00	161.28	0.00	0.00
10:28:07	0.00	173.14	0.00	0.00
10:28:08	0.00	220.41	0.00	0.00
10:28:09	0.00	177.05	0.00	0.00
10:28:10	0.00	173.08	0.00	0.00
10:28:11	0.00	173.18	0.00	0.00
10:28:12	0.00	157.34	0.00	0.00
10:28:13	0.00	188.91	0.00	0.00
10:28:14	0.00	161.40	0.00	0.00
10:28:15	0.00	184.98	0.00	0.00
10:28:16	0.00	161.40	0.00	0.00
10:28:17	0.00	145.54	0.00	0.00
10:28:18	0.00	149.58	0.00	0.00
10:28:19	0.00	149.56	0.00	0.00
10:28:20	0.00	216.39	0.00	0.00
10:28:21	0.00	184.99	0.00	0.00
10:28:22	0.00	228.30	0.00	0.00
10:28:23	0.00	192.86	0.00	0.00
10:28:24	0.00	236.01	0.00	0.00
10:28:25	0.00	169.18	0.00	0.00
10:28:26	0.00	181.06	0.00	0.00
10:28:27	0.00	184.85	0.00	0.00
10:28:28	0.00	157.37	0.00	0.00
10:28:29	0.00	157.45	0.00	0.00
10:28:30	0.00	161.36	0.00	0.00
10:28:31	0.00	188.84	0.00	0.00
10:28:32	0.00	169.22	0.00	0.00
10:28:33	0.00	173.18	0.00	0.00
10:28:34	0.00	157.34	0.00	0.00
10:28:35	0.00	157.45	0.00	0.00
10:28:36	0.00	212.39	0.00	0.00
10:28:37	0.00	204.53	0.00	0.00
10:28:38	0.00	184.97	0.00	0.00
10:28:40	0.00	204.64	0.00	0.00
10:28:41	0.00	133.75	0.00	0.00
10:28:42	0.00	224.26	0.00	0.00
10:28:43	0.00	204.65	0.00	0.00
10:28:44	0.00	208.55	0.00	0.00
